Epoch,LR,TrainLoss,ValLoss,GPUMem(MB)
72,2.136466050568569e-06,0.399684,0.406653,8110.07
73,2.136466050568569e-06,0.399463,0.406458,8110.07
74,2.136466050568569e-06,0.399259,0.406266,8110.07
75,2.136466050568569e-06,0.399053,0.406131,8110.07
76,2.136466050568569e-06,0.398816,0.405982,8110.07
77,2.136466050568569e-06,0.398662,0.405881,8110.07
78,2.136466050568569e-06,0.398473,0.405737,8110.07
79,2.136466050568569e-06,0.398285,0.405677,8110.07
80,2.136466050568569e-06,0.398109,0.405411,8110.07
81,2.136466050568569e-06,0.397918,0.405205,8110.07
82,2.136466050568569e-06,0.397737,0.405111,8110.07
83,2.136466050568569e-06,0.397520,0.404976,8110.07
84,2.136466050568569e-06,0.397386,0.404913,8110.07
85,2.136466050568569e-06,0.397243,0.404750,8110.07
86,2.136466050568569e-06,0.397110,0.404632,8110.07
87,2.136466050568569e-06,0.396890,0.404599,8110.07
88,2.136466050568569e-06,0.396701,0.404427,8110.07
89,2.136466050568569e-06,0.396538,0.404298,8110.07
90,2.02709651663808e-06,0.396349,0.404200,8110.07
91,2.02709651663808e-06,0.396168,0.404048,8110.07
92,2.02709651663808e-06,0.396049,0.403901,8110.07
93,2.02709651663808e-06,0.395883,0.403855,8110.07
94,2.02709651663808e-06,0.395730,0.403889,8110.07
95,2.02709651663808e-06,0.395674,0.403746,8110.07
96,2.02709651663808e-06,0.395542,0.403499,8110.07
97,2.02709651663808e-06,0.395418,0.403413,8111.49
98,2.02709651663808e-06,0.395226,0.403432,8111.49
99,2.02709651663808e-06,0.395118,0.403173,8111.49
100,2.02709651663808e-06,0.394982,0.403198,8111.49
